transaction_id,account_id,customer_id,date_id,transaction_type,channel,amount,running_balance,merchant_category,status,reference_number
10288,3147,1835,20240505,Fee,Mobile,34298.77,4267677.62,Travel,Completed,TXN0010288
10289,2150,1107,20230806,Debit,UPI,3223697.24,3867543.44,Medical,Completed,TXN0010289
10290,3051,1763,20241103,Transfer,Net Banking,55967.05,2289808.08,Vendor Pay,Completed,TXN0010290
10291,2294,1204,20230207,Credit,Branch,57308.46,86589.53,Insurance,Failed,TXN0010291
10292,2928,1665,20240301,Credit,Branch,96973.58,4310172.23,Shopping,Completed,TXN0010292
10293,2138,1099,20240830,Debit,Net Banking,55581.71,2758471.27,Travel,Completed,TXN0010293
10294,2890,1640,20241015,Debit,Mobile,277799.14,2128777.4,Salary,Completed,TXN0010294
10295,2078,1057,20241111,Fee,ATM,354035.25,4078651.06,Utilities,Completed,TXN0010295
10296,3194,1871,20230318,Fee,Mobile,7973.61,1542617.27,B2B Payment,Completed,TXN0010296
10297,2040,1027,20231202,Debit,Branch,1745534.53,4657120.17,EMI,Completed,TXN0010297
10298,2145,1103,20230427,Debit,Mobile,3863194.02,1592240.33,Shopping,Completed,TXN0010298
10299,2312,1218,20230826,Debit,Mobile,1690861.03,2751491.73,Maintenance,Failed,TXN0010299
10300,2114,1082,20240719,Credit,Branch,89584.92,3761757.35,Salary,Completed,TXN0010300
10301,3235,1900,20230406,Credit,Mobile,74238.88,685321.28,Shopping,Failed,TXN0010301
10302,2840,1603,20230420,Transfer,Branch,2399193.28,1806279.87,Maintenance,Completed,TXN0010302
10303,2235,1163,20230325,Debit,ATM,1314547.23,2845507.11,Food,Completed,TXN0010303
10304,3142,1832,20240426,Debit,ATM,17352.27,4786500.49,Food,Completed,TXN0010304
10305,2351,1245,20230106,Credit,Mobile,296811.56,3649526.52,Food,Completed,TXN0010305
10306,2783,1561,20230302,Debit,UPI,3367723.21,963166.5,Maintenance,Completed,TXN0010306
10307,2201,1140,20240827,Debit,UPI,1509547.49,1245904.35,Food,Failed,TXN0010307
10308,3001,1724,20230919,Credit,Net Banking,644.54,573938.99,EMI,Completed,TXN0010308
10309,2369,1260,20240813,Debit,UPI,12437.73,3355447.84,Utilities,Completed,TXN0010309
10310,2337,1237,20230217,Credit,Net Banking,309276.04,1091460.22,Shopping,Completed,TXN0010310
10311,2931,1668,20230424,Credit,Branch,856043.88,1707443.58,Dividend,Completed,TXN0010311
10312,3026,1742,20240113,Debit,Net Banking,38183.1,2594810.8,B2B Payment,Completed,TXN0010312
10313,2298,1207,20230731,Debit,ATM,87060.13,4290709.82,Insurance,Completed,TXN0010313
10314,2699,1501,20240323,Debit,Branch,43612.69,793866.89,Travel,Failed,TXN0010314
10315,2086,1062,20240620,Debit,Net Banking,11486.44,1436762.47,B2B Payment,Completed,TXN0010315
10316,2610,1437,20240429,Credit,UPI,419945.65,2272690.85,B2B Payment,Completed,TXN0010316
10317,2645,1461,20241205,Transfer,Net Banking,96369.06,1348927.83,Dividend,Completed,TXN0010317
10318,2195,1137,20230829,Credit,Net Banking,22277.85,4742628.21,Maintenance,Completed,TXN0010318
10319,2214,1149,20231002,Credit,UPI,546881.8,495074.16,Food,Completed,TXN0010319
10320,3125,1819,20240218,Debit,UPI,4790055.24,536488.64,B2B Payment,Completed,TXN0010320
10321,2358,1251,20241004,Credit,UPI,116517.1,4793148.96,Vendor Pay,Completed,TXN0010321
10322,3084,1789,20240804,Debit,Net Banking,427167.32,543222.71,B2B Payment,Completed,TXN0010322
10323,2609,1436,20241213,Credit,UPI,20346.94,2010366.41,Food,Reversed,TXN0010323
10324,2807,1579,20230409,Debit,UPI,20028.74,1225175.42,Salary,Completed,TXN0010324
10325,2510,1366,20230904,Credit,Net Banking,23143.98,4787551.48,Salary,Completed,TXN0010325
10326,2149,1106,20230825,Debit,Branch,1104300.82,2062387.01,Medical,Completed,TXN0010326
10327,2967,1698,20230519,Debit,ATM,476017.39,485184.07,B2B Payment,Completed,TXN0010327
10328,2839,1602,20230504,Fee,UPI,447104.75,4465620.58,Shopping,Completed,TXN0010328
10329,2347,1243,20230406,Credit,UPI,2730766.32,3145905.85,Travel,Completed,TXN0010329
10330,2679,1488,20240708,Debit,Branch,464589.54,2448257.7,Cash,Completed,TXN0010330
10331,2474,1339,20230401,Credit,ATM,1853381.57,1389072.12,Investment,Completed,TXN0010331
10332,2510,1366,20240723,Credit,Branch,74020.62,4903543.8,EMI,Completed,TXN0010332
10333,2396,1282,20230626,Credit,ATM,73878.76,3662468.7,Cash,Completed,TXN0010333
10334,2292,1203,20231030,Credit,Net Banking,489969.09,673440.68,Shopping,Completed,TXN0010334
10335,3026,1742,20240111,Credit,Mobile,83557.27,2159680.8,Medical,Completed,TXN0010335
10336,2236,1163,20240123,Debit,Mobile,118502.54,876303.61,Food,Failed,TXN0010336
10337,2158,1112,20230611,Debit,ATM,859353.04,2173657.68,Medical,Completed,TXN0010337
10338,2386,1273,20240408,Debit,UPI,53518.35,2836900.82,Dividend,Completed,TXN0010338
10339,2869,1626,20231013,Debit,UPI,122790.61,3667338.56,Travel,Completed,TXN0010339
10340,2289,1201,20231030,Debit,UPI,46754.4,456032.72,EMI,Completed,TXN0010340
10341,2985,1712,20230225,Debit,UPI,94981.48,566711.29,Dividend,Completed,TXN0010341
10342,2929,1666,20230224,Credit,UPI,87642.01,3994915.53,Cash,Failed,TXN0010342
10343,2724,1521,20230905,Credit,Branch,1761648.59,2688294.78,B2B Payment,Completed,TXN0010343
10344,2785,1563,20230702,Debit,Net Banking,428117.61,1027296.55,Travel,Completed,TXN0010344
10345,2991,1716,20240614,Debit,Net Banking,54288.91,3604878.27,Maintenance,Completed,TXN0010345
10346,3071,1779,20240416,Debit,Mobile,4964484.25,1689069.76,Salary,Completed,TXN0010346
10347,3097,1799,20241111,Credit,Branch,8821.56,825454.75,Medical,Completed,TXN0010347
10348,2836,1600,20230326,Credit,Net Banking,95332.32,492204.74,Travel,Failed,TXN0010348
10349,2926,1664,20230228,Credit,UPI,3071.21,749726.48,Vendor Pay,Completed,TXN0010349
10350,2955,1689,20240531,Credit,Mobile,145185.95,426117.16,Food,Completed,TXN0010350
10351,2951,1685,20231022,Credit,Branch,15482.44,4121960.76,B2B Payment,Completed,TXN0010351
10352,3108,1808,20231118,Debit,Branch,50960.8,2337096.57,Salary,Completed,TXN0010352
10353,2005,1003,20230909,Debit,Mobile,9324.51,3619772.23,B2B Payment,Completed,TXN0010353
10354,2582,1415,20240730,Debit,Net Banking,15352.67,1347776.99,Cash,Reversed,TXN0010354
10355,2530,1379,20240110,Debit,ATM,78621.42,1877252.32,Salary,Completed,TXN0010355
10356,2058,1041,20230224,Debit,ATM,41313.25,4280272.07,Maintenance,Completed,TXN0010356
10357,2506,1364,20241001,Credit,UPI,18884.26,323508.08,B2B Payment,Completed,TXN0010357
10358,2179,1126,20230916,Credit,Branch,447298.39,4576259.4,Medical,Completed,TXN0010358
10359,2891,1641,20241021,Debit,Net Banking,1021972.09,4654568.03,Maintenance,Completed,TXN0010359
10360,3017,1736,20240625,Credit,Net Banking,1412217.25,775149.81,Shopping,Completed,TXN0010360
10361,2574,1410,20230624,Credit,Mobile,41060.3,793805.73,Cash,Completed,TXN0010361
10362,3065,1775,20240113,Credit,UPI,226826.74,521360.36,Travel,Completed,TXN0010362
10363,2662,1474,20240204,Debit,Net Banking,16088.87,4730762.45,Vendor Pay,Completed,TXN0010363
10364,3218,1888,20230711,Debit,ATM,366139.58,1845869.02,Maintenance,Completed,TXN0010364
10365,2424,1301,20230124,Credit,Net Banking,38038.48,2056546.94,B2B Payment,Completed,TXN0010365
10366,2731,1526,20230820,Credit,Mobile,1283072.62,3487333.44,Maintenance,Completed,TXN0010366
10367,2398,1283,20230518,Credit,Branch,3401021.15,1700305.11,B2B Payment,Completed,TXN0010367
10368,2081,1059,20230902,Debit,ATM,21289.25,3825467.11,Vendor Pay,Completed,TXN0010368
10369,2750,1539,20240824,Debit,Branch,209465.6,1110172.25,Utilities,Completed,TXN0010369
10370,2128,1093,20241229,Credit,UPI,2385605.09,4393104.08,Shopping,Completed,TXN0010370
10371,2862,1622,20230904,Credit,ATM,49511.82,674400.1,Insurance,Completed,TXN0010371
10372,2330,1232,20240221,Transfer,Branch,95642.95,4590733.85,EMI,Completed,TXN0010372
10373,2709,1509,20240203,Debit,UPI,432021.66,3894787.81,Medical,Completed,TXN0010373
10374,2013,1009,20230709,Debit,Branch,99727.68,147961.71,Shopping,Completed,TXN0010374
10375,2595,1425,20240716,Debit,UPI,1071546.0,66587.87,Medical,Completed,TXN0010375
10376,2674,1484,20230928,Credit,UPI,77456.45,3624163.41,Investment,Failed,TXN0010376
10377,2883,1636,20240206,Debit,Mobile,13825.67,290667.27,B2B Payment,Completed,TXN0010377
10378,3137,1828,20240622,Credit,UPI,29040.2,2696607.41,Cash,Completed,TXN0010378
10379,2757,1543,20231218,Credit,UPI,321622.63,4984667.51,Cash,Completed,TXN0010379
10380,3024,1741,20230809,Credit,UPI,15214.29,1201471.79,B2B Payment,Completed,TXN0010380
10381,2599,1429,20230405,Debit,Branch,69694.0,4286529.12,B2B Payment,Completed,TXN0010381
10382,2764,1549,20230213,Credit,Branch,3912290.37,1688121.57,Dividend,Failed,TXN0010382
10383,2614,1439,20230217,Credit,Branch,670911.97,644803.45,Travel,Completed,TXN0010383
10384,2061,1044,20230226,Credit,ATM,36451.55,1989753.74,EMI,Completed,TXN0010384
10385,3225,1893,20240131,Debit,Net Banking,191724.85,4701605.89,Cash,Completed,TXN0010385
10386,2257,1180,20230918,Transfer,Mobile,5679.18,2149537.42,Maintenance,Completed,TXN0010386
10387,2815,1586,20240512,Credit,Net Banking,877723.44,2807292.94,Utilities,Completed,TXN0010387
10388,2748,1538,20231025,Credit,Branch,12024.94,1520726.97,Maintenance,Completed,TXN0010388
10389,2754,1541,20230718,Debit,ATM,47950.24,3335866.85,Maintenance,Completed,TXN0010389
10390,2755,1542,20240222,Debit,ATM,1308014.37,3072928.22,Shopping,Completed,TXN0010390
10391,2950,1684,20240407,Credit,Branch,60765.36,238408.83,Vendor Pay,Reversed,TXN0010391
10392,2829,1595,20231024,Debit,ATM,468781.57,3573549.19,Dividend,Reversed,TXN0010392
10393,2832,1597,20240217,Credit,UPI,319412.27,3130186.35,Travel,Completed,TXN0010393
10394,3137,1828,20241103,Debit,UPI,64354.06,3797713.73,Medical,Completed,TXN0010394
10395,2962,1695,20230402,Transfer,Mobile,14945.51,3917870.27,EMI,Completed,TXN0010395
10396,2812,1583,20230531,Debit,Branch,29793.55,3861725.21,B2B Payment,Completed,TXN0010396
10397,3114,1812,20230629,Transfer,Branch,108778.21,3901894.52,Food,Completed,TXN0010397
10398,3098,1800,20240316,Debit,UPI,1923224.66,274807.84,EMI,Completed,TXN0010398
10399,2797,1572,20230608,Debit,Branch,45989.56,2089100.59,Salary,Completed,TXN0010399
10400,2256,1179,20231113,Credit,ATM,269597.01,1102766.34,Insurance,Completed,TXN0010400
10401,2518,1371,20240616,Debit,UPI,75822.71,4180020.28,B2B Payment,Completed,TXN0010401
10402,2492,1353,20241110,Debit,ATM,90273.73,2831772.92,Investment,Completed,TXN0010402
10403,2785,1563,20240220,Credit,Mobile,281360.2,733914.72,Insurance,Completed,TXN0010403
10404,3102,1803,20240809,Debit,Net Banking,63220.11,4617383.64,Cash,Completed,TXN0010404
10405,2688,1494,20230411,Credit,ATM,76765.85,4036355.1,Vendor Pay,Completed,TXN0010405
10406,3058,1769,20230915,Credit,Mobile,827407.46,745611.24,EMI,Completed,TXN0010406
10407,2447,1319,20241003,Transfer,Branch,83336.73,822063.05,Travel,Completed,TXN0010407
10408,2011,1007,20240906,Debit,Net Banking,6729.19,276699.37,Food,Reversed,TXN0010408
10409,2556,1397,20230318,Debit,ATM,81524.22,1674870.07,Food,Completed,TXN0010409
10410,2069,1050,20240120,Credit,UPI,65004.38,401442.07,Insurance,Completed,TXN0010410
10411,3206,1879,20230225,Credit,ATM,86358.4,2609516.78,Food,Completed,TXN0010411
10412,2634,1454,20241004,Debit,Mobile,22440.82,1399721.32,Salary,Failed,TXN0010412
10413,2631,1452,20240905,Debit,ATM,6289.11,4714711.73,Utilities,Completed,TXN0010413
10414,3075,1782,20241118,Debit,ATM,185384.23,2777766.98,Shopping,Completed,TXN0010414
10415,2703,1504,20240129,Transfer,ATM,2870564.72,4662493.35,Shopping,Completed,TXN0010415
10416,2380,1270,20240211,Transfer,UPI,146143.56,4851514.57,Cash,Completed,TXN0010416
10417,2339,1238,20230516,Fee,Mobile,36108.95,4653124.62,Cash,Completed,TXN0010417
10418,2575,1411,20240423,Credit,Branch,46693.38,1025380.29,Utilities,Completed,TXN0010418
10419,2112,1081,20230101,Debit,ATM,380162.09,1190626.93,Maintenance,Reversed,TXN0010419
10420,2456,1326,20240423,Credit,UPI,1954044.56,1880529.56,Cash,Completed,TXN0010420
10421,2108,1077,20231111,Debit,Branch,72735.67,844299.2,EMI,Completed,TXN0010421
10422,2208,1145,20231029,Credit,Branch,2212682.75,1424518.36,Salary,Completed,TXN0010422
10423,2301,1210,20230415,Debit,UPI,11274.12,709724.45,Dividend,Completed,TXN0010423
10424,2712,1512,20230711,Debit,ATM,1296171.81,4391029.24,Food,Completed,TXN0010424
10425,3164,1848,20230415,Credit,Mobile,269323.76,4868418.28,Utilities,Completed,TXN0010425
10426,2488,1349,20241204,Credit,ATM,75908.91,4333051.08,Cash,Completed,TXN0010426
10427,2771,1553,20230428,Credit,ATM,2763207.59,4979579.41,Investment,Completed,TXN0010427
10428,2335,1235,20230124,Credit,UPI,2768531.97,3183614.13,Investment,Completed,TXN0010428
10429,2174,1122,20240504,Credit,Net Banking,86159.95,2482825.55,Investment,Completed,TXN0010429
10430,3136,1827,20230116,Debit,Branch,783427.82,719003.76,Insurance,Completed,TXN0010430
10431,2266,1185,20241006,Debit,ATM,61370.78,1967390.48,Food,Completed,TXN0010431
10432,2024,1016,20240706,Fee,Branch,68831.38,2025268.5,Utilities,Completed,TXN0010432
10433,2746,1536,20230316,Fee,ATM,33075.56,1990254.28,Dividend,Completed,TXN0010433
10434,2058,1041,20230829,Debit,UPI,54414.84,3916963.31,Food,Completed,TXN0010434
10435,2235,1163,20230208,Transfer,Branch,1905229.97,3459274.55,Cash,Completed,TXN0010435
10436,2776,1556,20240904,Credit,Mobile,263533.39,1460046.19,Utilities,Completed,TXN0010436
10437,2861,1621,20240916,Credit,Branch,1312177.97,1418546.1,Dividend,Completed,TXN0010437
10438,2723,1520,20230206,Credit,Net Banking,9620.74,4618323.17,Cash,Failed,TXN0010438
10439,2577,1412,20240204,Credit,UPI,77026.18,3283976.94,Salary,Failed,TXN0010439
10440,2648,1463,20240125,Credit,UPI,6816.37,3139467.1,Dividend,Completed,TXN0010440
10441,2760,1545,20240129,Credit,UPI,295804.57,2182886.41,Dividend,Completed,TXN0010441
10442,2229,1158,20231124,Credit,ATM,49643.76,3749072.64,Travel,Completed,TXN0010442
10443,2456,1326,20240213,Credit,ATM,768927.79,3477812.64,Salary,Completed,TXN0010443
10444,3220,1889,20240204,Debit,UPI,33521.75,2283720.61,Salary,Completed,TXN0010444
10445,2182,1128,20231014,Transfer,ATM,393621.96,1713814.81,Vendor Pay,Completed,TXN0010445
10446,2268,1187,20240416,Credit,ATM,14465.24,4132515.64,EMI,Completed,TXN0010446
10447,2911,1654,20241011,Fee,UPI,1491753.02,4233868.84,Travel,Completed,TXN0010447
10448,3218,1888,20230719,Credit,UPI,468577.43,1701590.16,Utilities,Completed,TXN0010448
10449,2971,1701,20230711,Credit,Mobile,3639862.12,4660873.4,Utilities,Failed,TXN0010449
10450,2491,1352,20230621,Fee,ATM,40663.32,2946032.05,Food,Completed,TXN0010450
10451,2491,1352,20230415,Debit,UPI,11067.96,3553365.82,Vendor Pay,Completed,TXN0010451
10452,2923,1662,20240615,Debit,Net Banking,94982.92,2793865.83,Salary,Completed,TXN0010452
10453,3066,1775,20241127,Debit,Mobile,127619.22,971603.54,Insurance,Completed,TXN0010453
10454,3233,1899,20230426,Transfer,UPI,48682.78,235402.29,Maintenance,Completed,TXN0010454
10455,2477,1342,20231003,Credit,Branch,4208957.81,1051719.14,B2B Payment,Completed,TXN0010455
10456,2424,1301,20230421,Debit,Mobile,20628.57,1083762.76,Utilities,Completed,TXN0010456
10457,2316,1220,20240502,Credit,UPI,10189.1,3994219.87,Dividend,Completed,TXN0010457
10458,2065,1047,20240927,Debit,ATM,3515917.0,3216916.9,Shopping,Completed,TXN0010458
10459,3084,1789,20230206,Credit,ATM,940434.3,3078978.1,Shopping,Completed,TXN0010459
10460,2747,1537,20240728,Debit,ATM,1527641.37,34625.91,Vendor Pay,Completed,TXN0010460
10461,3188,1865,20240216,Debit,ATM,4682352.48,2787475.53,Travel,Completed,TXN0010461
10462,2597,1427,20231129,Transfer,UPI,263090.93,3961685.68,Dividend,Completed,TXN0010462
10463,2403,1287,20230621,Debit,Mobile,2600020.98,4915786.5,Insurance,Completed,TXN0010463
10464,2903,1648,20240825,Debit,Mobile,79761.94,1587319.08,Medical,Completed,TXN0010464
10465,2413,1295,20240529,Debit,UPI,91093.43,4838204.34,Travel,Completed,TXN0010465
10466,2476,1341,20230520,Transfer,Branch,88307.75,215331.79,Travel,Completed,TXN0010466
10467,2912,1655,20240823,Credit,ATM,7738.44,1182869.83,Insurance,Completed,TXN0010467
10468,3162,1847,20231130,Transfer,Branch,21230.22,1620558.99,Dividend,Completed,TXN0010468
10469,2300,1209,20240722,Credit,Branch,1491156.45,1422530.49,Maintenance,Completed,TXN0010469
10470,2551,1393,20240823,Credit,Net Banking,89154.74,4815513.29,Medical,Reversed,TXN0010470
10471,2326,1228,20240404,Transfer,Net Banking,72076.4,1464048.29,Investment,Completed,TXN0010471
10472,2010,1007,20240111,Credit,ATM,91964.49,1440278.41,Shopping,Completed,TXN0010472
10473,3134,1825,20241225,Credit,Branch,73836.09,952928.17,Shopping,Completed,TXN0010473
10474,2862,1622,20241022,Debit,Mobile,62594.75,295863.47,Medical,Completed,TXN0010474
10475,2128,1093,20240301,Debit,ATM,1099389.47,2764177.22,Vendor Pay,Completed,TXN0010475
10476,2246,1170,20240218,Credit,Branch,339275.51,885528.87,Utilities,Failed,TXN0010476
10477,2685,1492,20231125,Debit,Mobile,1145980.54,1328885.95,Utilities,Completed,TXN0010477
10478,3212,1884,20231130,Debit,Branch,51337.35,3877814.66,Insurance,Completed,TXN0010478
10479,2549,1392,20230415,Debit,UPI,86968.52,3591727.15,Shopping,Completed,TXN0010479
10480,2257,1180,20240413,Credit,ATM,44568.38,3586254.58,Cash,Failed,TXN0010480
10481,2935,1672,20230130,Debit,ATM,15941.57,4776008.81,EMI,Completed,TXN0010481
10482,2591,1422,20230414,Credit,Mobile,335478.61,2926298.51,Insurance,Completed,TXN0010482
10483,2790,1567,20230831,Transfer,Mobile,65505.31,3512648.78,Cash,Completed,TXN0010483
10484,3202,1877,20231124,Credit,Mobile,570217.61,611660.59,Medical,Completed,TXN0010484
10485,3042,1755,20230813,Debit,Net Banking,1520229.69,4709549.83,EMI,Completed,TXN0010485
10486,3217,1887,20240814,Credit,Net Banking,61315.68,3625423.84,Utilities,Failed,TXN0010486
10487,2858,1619,20230103,Debit,ATM,44294.1,811285.77,Vendor Pay,Completed,TXN0010487
10488,2849,1611,20240623,Transfer,Branch,122833.85,3539885.33,Food,Completed,TXN0010488
10489,2828,1594,20230514,Debit,Branch,760109.84,1822172.05,Medical,Completed,TXN0010489
10490,3212,1884,20240715,Debit,Branch,88395.46,1327292.52,Maintenance,Completed,TXN0010490
10491,3141,1831,20240615,Credit,UPI,2248012.74,3418302.89,Medical,Completed,TXN0010491
10492,2998,1722,20241114,Credit,ATM,1260299.69,2675412.85,Salary,Completed,TXN0010492
10493,3058,1769,20230726,Debit,Mobile,510760.31,1939867.73,Shopping,Completed,TXN0010493
10494,3201,1876,20230423,Credit,Mobile,420888.36,815860.74,Cash,Completed,TXN0010494
10495,2814,1585,20230124,Credit,UPI,17164.27,4634382.13,EMI,Completed,TXN0010495
10496,2943,1680,20230405,Debit,Net Banking,1458202.51,4339416.92,Maintenance,Completed,TXN0010496
10497,2870,1627,20230106,Credit,Net Banking,8723.46,3434180.87,Dividend,Completed,TXN0010497
10498,2168,1118,20240212,Debit,ATM,73309.67,578682.41,Utilities,Completed,TXN0010498
10499,2976,1704,20240224,Credit,ATM,5823.59,3029580.73,Medical,Completed,TXN0010499
10500,2169,1119,20240127,Debit,ATM,1830906.29,210213.74,EMI,Completed,TXN0010500
10501,2641,1458,20231218,Credit,UPI,76115.22,4662079.65,Cash,Failed,TXN0010501
10502,3053,1765,20230207,Debit,ATM,227095.3,1687228.61,Maintenance,Completed,TXN0010502
10503,2265,1184,20241028,Transfer,Mobile,3905578.91,519044.21,Travel,Completed,TXN0010503
10504,2259,1181,20230403,Debit,UPI,1381931.35,3127116.62,Utilities,Failed,TXN0010504
10505,3208,1881,20240813,Credit,ATM,835627.58,1434278.1,Utilities,Completed,TXN0010505
10506,3157,1843,20241218,Credit,Mobile,1457069.7,4198390.66,Shopping,Completed,TXN0010506
10507,3041,1754,20230808,Credit,UPI,1212595.36,641888.45,Medical,Completed,TXN0010507
10508,3158,1844,20230410,Debit,Net Banking,12305.71,1378034.22,Investment,Failed,TXN0010508
